link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6586381&GUID=A962827A-C6C5-4D28-AD4F-7BA2BBED805A&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-12,"Resolution to Approve a Construction Contract with Miller Bros. Const., Inc. for the South Seventh Street and Greenview Drive Improvements Project (RFP 24-08; $6,672,524.00) and to Appropriate $2,285,000.00 from the Stormwater Fund; $2,075,000.00 from the Street, Bridge and Sidewalk Millage Fund; and $1,356,000.00 from the Major Streets Fund (8 Votes Required)",Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6586382&GUID=258A3545-DEF9-4B1E-969F-440682888911&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-13,"Resolution to Approve a Construction Contract with Fonson Company, Inc. for the 2024 Miscellaneous Utilities Project (RFP 24-10; $3,636,326.75) and to Appropriate $565,000.00 from the Stormwater Fund and $625,000.00 from the Street, Bridge and Sidewalk Millage Fund (8 Votes Required)",Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6586140&GUID=E4C98135-7B88-48B2-B0AA-3B17FA3140EC&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-14,"Resolution to Grant $275,000.00 in FY24 and $200,000 in FY25 for Sustainable Affordable Housing Improvements in Community Climate Action Millage Funds to the Ann Arbor Housing Development Corporation",Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6551472&GUID=4D77DEE9-94F7-42DA-B405-3018DC6F9078&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,B-1 - Motion to Adopt on Second Reading by Akmon,An Ordinance to Amend Chapter 42 (Open Space and Parkland Preservation) of Title III of the Code of the City of Ann Arbor (ORD-24-04),Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6586150&GUID=9D1DB10E-AFDA-4B4A-B796-F4CA359EFCFF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-1 - Motion to Approve as Amended on First Reading by Disch,"An Ordinance to Amend the Zoning Map, Being a Part of Section 5.10.2 of Chapter 55 of Title V of the Code of the City of Ann Arbor, Rezoning of 1.06 Acres from R4C (Multiple-Family Residential District) to PUD (Planned Unit Development), 711 Church PUD Zoning and Supplemental Regulations (CPC Recommendation: Denial - 2 Yeas and 5 Nays) (ORD-24-05)",Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6586150&GUID=9D1DB10E-AFDA-4B4A-B796-F4CA359EFCFF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,C-1 - Motion to Amend by Disch,Update LEED certification [Amendment 1](https://a2gov.legistar.com/View.ashx?M=F&ID=12814014&GUID=98975887-0799-4E46-8DD1-33EAA0ECBFD9&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1),Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6586150&GUID=9D1DB10E-AFDA-4B4A-B796-F4CA359EFCFF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,C-1 - Motion to Amend by Disch,Modify Architectural Materials requirements [Amendment 2](https://a2gov.legistar.com/View.ashx?M=F&ID=12814014&GUID=98975887-0799-4E46-8DD1-33EAA0ECBFD9&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1),Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6586150&GUID=9D1DB10E-AFDA-4B4A-B796-F4CA359EFCFF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,C-1 - Motion to Amend by Disch,Make limits purely height-based rather than story-based [Amendment 3](https://a2gov.legistar.com/View.ashx?M=F&ID=12814014&GUID=98975887-0799-4E46-8DD1-33EAA0ECBFD9&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1),Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6586150&GUID=9D1DB10E-AFDA-4B4A-B796-F4CA359EFCFF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,C-1 - Motion to Amend by Disch,Require partial geothermal [Amendment 4](https://a2gov.legistar.com/View.ashx?M=F&ID=12814014&GUID=98975887-0799-4E46-8DD1-33EAA0ECBFD9&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1),Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6586150&GUID=9D1DB10E-AFDA-4B4A-B796-F4CA359EFCFF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,C-1 - Motion to Amend by Disch,Public Art requirement of $50k [Amendment 5](https://a2gov.legistar.com/View.ashx?M=F&ID=12814014&GUID=98975887-0799-4E46-8DD1-33EAA0ECBFD9&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1),Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6586223&GUID=BFA362E0-6389-4D99-8E01-574AC5AA1EE6&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-2 - Motion to Approve on First Reading by Disch,"An Ordinance to Amend Sections 5.28.1.B, 5.29.8.A, 5.29.6 and 5.29.8 of Chapter 55 (Unified Development Code) of Title V of the Code of the City of Ann Arbor (Multimodal Transportation Impact Analysis [MTIA]) CPC Recommendation: Approval (6 yes, 0 no) (ORD-24-06)",Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6607006&GUID=A0C5AEA8-40A7-4AF9-8652-483B88135830&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-1,"Resolution to Direct the Establishment of an Office of Economic Development and Directing the City Administration to Prioritize Housing Development at all Income Levels to Support Housing Affordability, Sustainability, Tax Base Development, and Placemaking as the City’s Strategic Priorities for Land Development",Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6607007&GUID=8848476B-C873-47D5-A029-B87B314B5248&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-2,Resolution to Direct the City Administrator to Implement New Processes and Programs for Housing Development at all Income Levels to Support Housing Affordability,Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6607008&GUID=E0B8DE58-F54E-4129-9E1D-0E56903BB2DB&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-3 - Motion to Approve as Amended by Briggs,Resolution to Direct the City Administrator to Implement New Processes and Programs to Support Sustainability in the Built Environment,Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6607008&GUID=E0B8DE58-F54E-4129-9E1D-0E56903BB2DB&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DC-3 - Motion to Amend by Akmon,Minor text modifications for clarity.,Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6607008&GUID=E0B8DE58-F54E-4129-9E1D-0E56903BB2DB&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DC-3 - Motion to Amend by Akmon,Explore both electrification and other energy efficiency improvements.,Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6607009&GUID=9399494A-53F8-43CB-BA68-A4B311B3947F&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-4,Resolution to Direct the City Administrator to Implement New Processes and Programs to Support Placemaking and Tax Base Improvements,Absent,TRUE,Absent,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE
