link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228971&GUID=B6AA779B-8F70-4B15-BC18-AE6ED4E29AF1&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-10,"Resolution to Approve Amendment No. 1 to the Professional Services Agreement with Black & Veatch Ltd. of Michigan to Design the Ultraviolet (UV) Disinfection System Replacement Project at the Wastewater Treatment Plant, RFP 22-22 ($97,358.00 Amendment, Total Contract $404,829.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228968&GUID=1CAAB8B4-FCA3-4730-8DF4-08D4F0495121&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-11,"Resolution to Approve a Construction Contract with Cadillac Asphalt, LLC (RFP No. 23-17, $6,447,000.00) for the 2023 Street Resurfacing Project, and to Appropriate $890,000.00 from the Stormwater Fund; $3,527,710.00 from the Local Street Fund; $25,000.00 from the Sewage Disposal Fund; and $25,000.00 from the Water Supply System Fund (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228964&GUID=C0761968-2149-4518-8E3A-721A5761AAB0&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-13,"Resolution Authorizing Water Capital Recovery Charges for 2104 Tuomy Rd. ($2,696.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228965&GUID=E378408B-3C69-4535-A6DF-E4B026D59595&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-14,"Resolution Authorizing Sanitary Sewer Capital Recovery Charges for 2104 Tuomy Rd. ($5,982.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228956&GUID=4171BCE6-C8A5-49F3-A8EF-38B774F9016C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-15,Resolution to Approve Revised Bylaws of the Housing & Human Services Advisory Board (HHSAB),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228958&GUID=D60C3CC9-9BAE-4D8B-9A2E-720D457406DE&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-16,"Resolution to Approve Amendment Number 2 to the Professional Services Agreement with Rosati, Schultz, Joppich, & Amtsbuechler P.C., for Legal Services Relative to Platt Convenience, Inc. v City of Ann Arbor ($200,000.00 amendment; $810,000.00 total contract)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228978&GUID=A11B93AB-6B97-4CE3-B400-50AA3B9AD33C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-17,"Resolution to Accept a Water Main Easement from Ann Arbor Superior Hotel Group, LLC at 361 W. Eisenhower Parkway (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228977&GUID=1CEF404F-650B-4A3A-9001-A281FA839D61&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-18,Resolution to Amend the FY23 Downtown Development Authority Parking Fund Budget (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228970&GUID=832357EB-8CEE-4542-A895-66D124E51F4A&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-19,"Resolution to Increase the Limit from $25,000.00 to $75,000.00 for City Administrator Authorization to Accept Grant Awards, Execute Grant Agreements, and Appropriate Awarded Grant Funds (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228967&GUID=A8FE297F-5A5F-49F9-963B-9E05B4D4C685&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-20,"Resolution to Approve an Administrative Services Agreement with the Ann Arbor/Ypsilanti SmartZone LDFA for Administrative and Support Services ($231,000.00 over a two-year period)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6229103&GUID=6CD1B1AA-4D9D-42AE-916B-F9DCCF4D183C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-22,Resolution to Continue Electronic Meetings for Certain City Boards and Commissions,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6229102&GUID=9B9ADC68-DB02-46E5-B048-790DEDFC7420&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-23,"Resolution to Rescind Resolution R-23-008 for a Construction Contract with Enerlogics Networks, Inc. for the Purchase and Installation of Solar at City Facilities and to Approve a Construction Contract with Melink Solar, LLC for the Purchase and Installation of Solar at City Facilities, and to Appropriate Necessary Funds (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228976&GUID=4015801E-31C3-4D96-90A7-D7E437058AA5&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent rollcall pass,CA-12,"Resolution to Approve a Construction Contract with Bailey Excavating, Inc for the Pontiac, Swift, Moore and Wright Watermain and Resurfacing Project ($2,759,293.42) and to Appropriate $2,316,000.00 in Contributing Funds (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228984&GUID=6CC3297A-BCA8-437A-8245-F965749517CF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent rollcall pass,CA-21 - Motion to Approve as Amended by Song,"Resolution to Approve an ARPA Subrecipient Grant Agreement with Regents of the University of Michigan for Research and Administration of the Ann Arbor Guaranteed Income Pilot Program in the amount of $1,600,000",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228984&GUID=6CC3297A-BCA8-437A-8245-F965749517CF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent rollcall amendment,CA-21 - Motion to Amend by Briggs,Amendment to require recipients be residents of Ann Arbor,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228984&GUID=6CC3297A-BCA8-437A-8245-F965749517CF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent rollcall amendment,CA-21 - Motion to Amend by Watson,Amendment to prioritize recipients who are also on public assistance.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228962&GUID=90B70A34-0D86-4414-85AB-DB2B1FC0B3F9&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-1 - Motion to Approve on First Reading by Akmon,An Ordinance to Amend Section 10:176 of Chapter 127 (Bicyclists) of Article III (Impounding) of Title X (Traffic) of the Ann Arbor City Code,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6228983&GUID=BD17A62B-2FE3-4B09-8478-735B2F451914&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-2 - Motion to Approve on First Reading by Cornell,An Ordinance to Repeal Section 8:525(2) of Chapter 105 (Housing Code) of Title VIII (Building Regulations) of the Code of the City of Ann Arbor,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6244694&GUID=81E9044D-55B6-4C16-9B6F-7F78E4A47D04&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-3 - Motion to Approve on First Reading by Cornell,An Ordinance to Add Chapter 92 (Humane Pet Acquisition) to Title VII of the Code of the City of Ann Arbor,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6194536&GUID=12596987-5224-4E73-997C-3CEB711DF5AF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-1,Resolution to Reappoint Non-resident Electors to Ann Arbor Boards and Commissions (7 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6209367&GUID=44D663AF-6101-455A-A051-1F688B316342&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-2,Resolution Directing the Planning Commission to Prioritize Rezoning of the Plymouth and Washtenaw Corridors to TC1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6227693&GUID=4F6355B2-C82D-488F-AEA5-D12D9A1C74D6&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-3,Resolution to Dissolve the Council of the Commons,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6209374&GUID=CAD50903-4075-40F0-B39B-C2C33F17E841&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-4,Resolution to Revise 2023 Council Calendar,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6227694&GUID=623D39A7-4293-4656-AAA9-FF8EE52DA300&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-5,Resolution to Approve Amendments to the Council Rules,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6209545&GUID=18FBE8D6-0E23-4796-B4CC-4942ABBF118D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-6,Resolution Authorizing the City Attorney to Initiate and Pursue Litigation or Other Legal Action on Behalf of the City of Ann Arbor,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6234259&GUID=2DA568F2-D63B-41EE-AB59-2B0517D02AA5&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-7 - Motion to Approve as Amended by Song,Resolution to Direct the City Administrator to Evaluate Bonding Affordable Housing Millage Revenue,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6234259&GUID=2DA568F2-D63B-41EE-AB59-2B0517D02AA5&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DC-7 - Motion to Amend by Radina,Added a Whereas clause supported by the attorney’s office and the housing commission.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6235225&GUID=DF7BB50E-8D7E-4F5A-AAAF-9B0CA712430A&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-8 - Motion to Approve as Amended by Briggs,Resolution Directing City Administrator to Identify Incentives that Would Support Voluntary Efforts to Increase Emissions Reductions,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6235225&GUID=DF7BB50E-8D7E-4F5A-AAAF-9B0CA712430A&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DC-8 - Motion to Amend by Briggs,Added second resolved clause to direct the city administrator to provide a progress report on development review to incentivize emissions reductions by the end of the year.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6248775&GUID=329FB0AC-CAAA-4583-8B0A-37FC43B7D8BC&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-9,Resolution to Approve a Memorandum of Understanding between the City of Ann Arbor and the Economic Development Corporation of the City of Ann Arbor,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
