link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6451352&GUID=17B48B83-B8D9-4C60-9B1D-88514131C888&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-1,"Resolution to Approve Construction Contract Change Order No. 2 with Inliner Solutions, LLC for 2020 On-Call Sewer System Services - RFP # 20-21 ($800,000.00 increase, total contract $1,600,000.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6451353&GUID=C2E85DED-D7DB-499B-BDCE-17D34CA46280&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-2,"Resolution No. 2 - Stone School Road Sidewalk Special Assessment District #64, Eisenhower to Packard",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6450644&GUID=78DF8331-9864-4106-8696-32D1600888D2&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-3,Resolution No. 3 Establishing a Public Hearing for the Stone School Road Sidewalk Project Special Assessment (District No. 64 - Eisenhower to Packard),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6450645&GUID=DC24E7A4-90C4-4C8F-B068-1618C6C74E63&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-4,"Resolution to Enter into an Interlocal Agreement Founding the Washtenaw Area Mutual Aid Council, which will Create a Governmental Entity Pursuant to the Urban Cooperation Act of 1967, MCL 124.501",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6459559&GUID=6C68BC87-F91F-4434-8F9B-8722AC09B906&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-5,"Resolution to Enter into a Professional Services Agreement with Medicount Management, Inc for Ambulance Billing Services",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6451385&GUID=84990437-C490-4AAC-A87F-2494CDF9B9F5&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-6,Resolution to Rescind User Fee/Overhead Charge Established with R-496-10-77,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6451384&GUID=9B4BEEF9-EC6F-460F-BC95-6713E3498DDF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-7,"Resolution to Appropriate Funds for Election Center Updates ($689,544.00) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6451338&GUID=E9B8BE70-58A3-44C0-A7EE-CF4FEE728DE6&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-8,"Resolution to Approve Street Closings for Fool Moon on Friday, April 5, 2024, from 12:00 Noon to 12:00 Midnight",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6451337&GUID=F9A10246-EF80-4ABE-84BA-7F09E1C284A5&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-9,"Resolution to Approve Street Closings for FestiFools Parade - Sunday, April 7, 2024",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6451339&GUID=3C1161CF-718B-4F42-9447-C17438591A53&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-10,"Resolution to Approve Street Closures for the 2024 MUSIC Matters SpringFest from 6:00 A.M. on Sunday, April 14, 2024, until 10:00 P.M.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
