link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6725918&GUID=29753E8F-A303-4E63-B9B2-A52D2B499CCF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,nomination pass,MC-1,Appointments - Confirmations,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6728600&GUID=C5B0836A-8465-4AF8-B541-24DF70F27492&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-1,"Resolution to Approve Closing Maynard Street between East Liberty and East William Streets for the Firefighter Spray Park in the District on Thursday, July 4, 2024",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6728601&GUID=FA86E163-2132-4E1A-BC4B-D137A975A53F&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-2,"Resolution to Approve Closure of East Liberty between South Division and South Fifth for Sonic Lunch Performances for the Remaining Events on July 11, July 25, August 1, August 8 and August 15, 2024 from 7:00 A.M. until 3:00 P.M.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6730614&GUID=B665277E-CDBE-4F82-AAD5-50C88E55AE22&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-3,"Resolution to Approve Changes to Traffic Patterns and Parking on Certain City Streets for the 2024 University of Michigan Student Move-In Program from August 21 - August 25, 2024",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6730615&GUID=14247CCC-E5D4-4056-B6B0-7CA24A0B9D86&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-4,Resolution to Approve Street Closures for University of Michigan Football Games for the 2024 Season,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6729074&GUID=A4BD613A-A009-437D-BE83-A10AEA4AC018&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-5,"Resolution to Approve a Contract with Duke Roofing Inc. for the Fire Station #1 Roof Installation Project (PI RFP# 24-21) ($186,900.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6728599&GUID=78F32140-1074-465C-91B7-27EEEFE66E86&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-6,"Resolution to Approve the Second Amendment to the Service Contract between CompOne Administrators, Inc. and the City, dated July 1, 2019, to Continue Services for an Additional Three Years ($89,274.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6730613&GUID=5B9F4B2B-64B1-4FA1-887B-C3E4F349A91F&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-7,"Resolution to Approve and Appropriate FY 24 Budget and Allocations for 1-Year Mini-Grants as Part of the New Human Service Partnership - $144,904.00 of the $1,207,529.00 Budgeted (General Fund)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6730605&GUID=040DAF6B-551A-457E-B3F5-0C9B11F13176&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-8,"Resolution to Approve Amendment Number 1 with the Shelter Association of Washtenaw County for the 2023 - 2024 Winter Emergency Shelter and Warming Center ($100,000.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6730610&GUID=CFEDDF5B-F673-44C7-B872-1CCCDE5B33F7&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-10,"Resolution to Sell 1510 E. Stadium Blvd. to the Ann Arbor Housing Development Corporation ($35,000.00) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6728596&GUID=7C5ED835-1790-4D82-9289-42DE43569D24&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-11,Resolution to Approve a Grant of Easement to the Benz Creek Drainage District at Huron Hills Golf Course (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6728597&GUID=DBEF5003-760E-4A93-A199-456740CB1A80&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-12,Resolution to Approve a Grant of Easement to the Traver Creek Drainage District at Leslie Park Golf Course (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6728598&GUID=2E0D26E4-6C8F-4E12-A289-FF6D4523799D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-13,Resolution to Approve a Grant of Easement to the Millers Creek Drainage District at Glazier Hills Park (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6729073&GUID=A242C728-BED9-46EC-9588-BF5BDA60C8EC&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-14,Resolution to Approve a Grant of Easement to the Malletts Creek Drainage District at Churchill Downs Park and Eisenhower Park (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6730606&GUID=F609969F-AF09-48CE-B64A-113A17B9C908&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-15,"Resolution to Approve Participation in the Purchase of a Conservation Easement on the DeForest Salem property in Salem Township, Approve a Participation Agreement with the Washtenaw County Parks and Recreation Commission, and Appropriate $214,000.00 (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6730607&GUID=E2C4DDE8-7B50-4BCE-AFC5-9AA399A9CAD5&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-16,"Resolution to Accept a $338,100.00 Grant and Approve a Parcel Contract with USDA-NRCS for a Conservation Easement on the St. John’s Property in Northfield Township (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6730608&GUID=F9F09F2D-F1FD-46AD-A65F-7B8CBD876872&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-17,"Resolution to Accept a $257,250.00 Grant and Approve a Parcel Contract with USDA-NRCS for a Conservation Easement on the Ehnis Trust Property in Northfield Township (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6730612&GUID=A518B698-A27F-4B5D-B276-56AB6616FCB6&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-18,"Resolution to Accept a $245,000.00 Grant and Approve a Parcel Contract with USDA-NRCS for a Conservation Easement on the Fishbeck III Property in Superior Township (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6733786&GUID=19E5F7CF-0998-4FA1-B60B-9AD18C70CB54&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-19,Resolution in Support of City’s Revised Public Street Stormwater Management Guidelines Policy,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6714976&GUID=6574576E-66A5-4B5F-AA72-F98D2B614CCF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-1,Resolution to Appoint Bentley Johnson to the Greenbelt Advisory Commission,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6733676&GUID=6227FDFB-9A5B-4F88-B10A-6A3904962B1D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DC-2 - Motion to Lay on the table by Watson,Resolution to Endorse the Use of a Broker for the Sale and Development of the Kline’s Lot,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6733676&GUID=6227FDFB-9A5B-4F88-B10A-6A3904962B1D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DC-2 - Motion to Take from the table by Akmon,Resolution to Endorse the Use of a Broker for the Sale and Development of the Kline’s Lot,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6733676&GUID=6227FDFB-9A5B-4F88-B10A-6A3904962B1D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment fail,DC-2 - Motion to Amend by Briggs,Resolution to Endorse the Use of a Broker for the Sale and Development of the Kline’s Lot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6733676&GUID=6227FDFB-9A5B-4F88-B10A-6A3904962B1D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-2,Resolution to Endorse the Use of a Broker for the Sale and Development of the Kline’s Lot,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6737753&GUID=8904FECE-9A96-4F9A-A4C7-8AD23735ACB2&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-3,Resolution to Approve the Reallocation of American Rescue Plan Act (ARPA) Funds,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
