link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6358439&GUID=9945DF4F-6C80-41A6-A5B7-79FCF17B4803&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-11,Resolution to Assess Certain Delinquent Municipal Utility Charges as a Tax and Ordering Collection Thereof,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6358440&GUID=66C9CBB3-1F8F-436B-84C7-AB68153B3772&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-12,"Resolution Levying Certain Delinquent Municipal Solid Waste, Board Up, Clean Up, Vacant Property Inspection Fees, Housing Inspection Fees, False Alarm Fees, and Fire Inspection Fees as Special Assessments and Ordering Collection Thereof",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6358437&GUID=8A6743AC-5DEC-429B-8824-0628AAFF9564&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-13,Resolution to Transfer Management Responsibilities for City of Ann Arbor’s 401(a) Executive Plan to the City of Ann Arbor Employees Retirement System,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6358432&GUID=0016D13D-1CB8-4B49-B3E6-FD48D4205357&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-14,"Resolution to Appropriate and Increase the FY 24 Planning Department General Fund Budget by $699,110.00 (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6358442&GUID=16F10D49-D7EA-4DC4-9A08-235556BA3251&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-15,Resolution to Authorize Acquisition of Easements at 402 E. Stadium Blvd for the South Main Street Sidewalk Gap Elimination Project (8 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6358443&GUID=C81E3A2D-8CD0-4F53-AC53-23A1C337C36D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-16,"Resolution to Approve the Purchase of AB A16S Shallow Water Aluminum Rigid Inflatable Boat from First Responder Boats LLC for $53,560",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6358430&GUID=1F89AAC5-C313-41A2-AF06-330F920106F2&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-17,"Resolution to Approve the Purchase of One Mini Rear Load Refuse Truck on a Ford F-550 chassis from Lunghamer Ford and to Appropriate Funding from the Solid Waste Fund Balance (State of Michigan - $155,392.00) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6358435&GUID=5AC77C3D-22E1-4EEC-A090-8E992BBA66BA&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-18,"Resolution to Authorize the Purchase of Two Automated Side Load Refuse Trucks on Autocar Chassis’ from Fredrickson Supply (Sourcewell - $846,406.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6358433&GUID=57598321-CD06-4F0F-B5F7-26ACCA120F6E&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-19,"Resolution to Authorize the Purchase of Vehicles from Lunghamer Ford and to Appropriate Funding from the General Fund Balance, Sewage Disposal System Fund Balance, Water Supply System Fund Balance, Major Street Fund Balance, Stormwater Fund Balance, Project Management Fund Balance, (State of Michigan MIDeal - $853,825.00) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6368539&GUID=5880E460-433D-46D5-9D3F-05C0BB4624F4&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-1,"Resolution to Encourage DTE to Develop a Process for Burying Power Lines, Investing in Energy Infrastructure, and Improving Grid Reliability and Resilience",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
