link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6662048&GUID=34516C94-029F-4126-8155-CABC5A878052&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-9,"Resolution to Approve Street Closure of North University between Thayer and Fletcher for the University of Michigan Center for Campus Involvement’s Festifall Event on Wednesday, August 28, 2024 from 8:00 AM until 11:00 PM",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6662045&GUID=716FC0A1-E8BC-4794-99DB-B3D15A26E4AA&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-10,"Resolution to Approve the First Amendment to the Ann Arbor Affordable Housing Millage Fund Grant Agreement Between the City of Ann Arbor, the Ann Arbor Housing Commission, and the Ann Arbor Housing Development Corporation",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6664729&GUID=3C886C59-6B42-4EF6-BCA6-F095AD96F47B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-11,Resolution to Adopt an Americans with Disabilities Act (ADA) Transition Plan for Ann Arbor Parks,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6609242&GUID=DA6C2012-6579-4C92-BD1E-C141B46BDCF9&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,B-1 - Motion to Adopt on Second Reading by Disch,"An Ordinance to Amend Chapter 55 (Zoning), Rezoning of 0.65 Acre from TWP (Township District) to R1D (Single-Family District), 3701-3713 Riverside Drive, (CPC Recommendation: Approval - 9 Yeas and 0 Nays) (ORD-24-10)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6697899&GUID=62E205BC-41A4-4648-ACFD-42A9E522A0A3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,C-1 - Motion to Amend by Edwin,An Ordinance to Amend Sections 4:60 and 4:61 of Chapter 49 (Sidewalks) of Title IV (Streets and Sidewalks) of the Code of the City of Ann Arbor (ORD-24-12),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6697899&GUID=62E205BC-41A4-4648-ACFD-42A9E522A0A3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,C-1 - Motion to Amend by Akmon,An Ordinance to Amend Sections 4:60 and 4:61 of Chapter 49 (Sidewalks) of Title IV (Streets and Sidewalks) of the Code of the City of Ann Arbor (ORD-24-12),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6697899&GUID=62E205BC-41A4-4648-ACFD-42A9E522A0A3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-1 - Motion to Approve as Amended on First Reading by Cornell,An Ordinance to Amend Sections 4:60 and 4:61 of Chapter 49 (Sidewalks) of Title IV (Streets and Sidewalks) of the Code of the City of Ann Arbor (ORD-24-12),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6574989&GUID=AF307043-3E9F-45EE-A913-2FC81D44B14E&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-1,Resolution to Reappoint Sheila Schueller to the Greenbelt Advisory Commission,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6610237&GUID=F080001A-137C-42BE-98BB-17A36D4C2AD1&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-2,"Resolution to Reappoint Maisie A Weyhing, Anya Dale, and Christopher Graham to the Environmental Commission (7 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6610238&GUID=55B0E6BE-246A-40F1-9151-63D968113BF0&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-3,"Resolution to Appoint Janet Haynes, Rodrick Green, Mohammad Othman and Nathaniel Graulich to the Independent Community Police Oversight Commission (7 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6644976&GUID=1B09F17B-4C6E-4F96-B543-24FE18E0CDEF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-4,Resolution to Appoint Michelle Liao to the Renters Commission as a Non-registered Elector (7 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6644978&GUID=39F0B81A-4176-475C-B7BC-E5AF39DDC325&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-5,Resolution to Reappoint Non-registered Electors to Ann Arbor Boards and Commissions (7 Votes Required),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6664730&GUID=D0C0A794-0FDB-42CA-A3CF-0843EA19D8EF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-6,Resolution to Approve Amendments to the Council Rules,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6662043&GUID=4D73A25F-A2C6-4447-9277-8EE2F462DF3F&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DS-1,"Resolution Authorizing Issuance of 2024 Capital Improvement Bonds for the 121 Catherine Street Affordable Housing Development (Not to Exceed $9,000,000.00)(Limited Tax General Obligation - Taxable)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6664730&GUID=D0C0A794-0FDB-42CA-A3CF-0843EA19D8EF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DC-6 - Motion to Reconsider by Eyer,Resolution to Approve Amendments to the Council Rules,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6664730&GUID=D0C0A794-0FDB-42CA-A3CF-0843EA19D8EF&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-6,Resolution to Approve Amendments to the Council Rules,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6662050&GUID=9E30BFA4-D2F1-42FB-89C7-BFE710EB3F89&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DS-2,"Resolution to Approve the Creation of the Affordable Housing Capital Improvement Bonds fund and Appropriate Proceeds from the 2024 Capital Improvement Bond ($9,000,000) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6643072&GUID=91BB6C60-FCC1-4D7C-91DA-69C2BCBAA18D&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DS-3,"Resolution to Approve Fiscal Year 2025 Fee Adjustments of the Public Services Area - Engineering, Systems Planning, Public Works, Water Treatment, and Water Resource Recovery Units",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6646090&GUID=B5C34AD6-DEBD-4475-A867-1291A9296CE5&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DS-4,Resolution to Approve FY 2025 Fee Adjustments for the Community Services Area,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6643073&GUID=EF58483B-CF48-4613-A150-D9738F03E4E3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DS-5 - Motion to Amend by Disch,Resolution to Adopt Ann Arbor City Budget and Related Property Tax Millage Rates for Fiscal Year 2025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6643073&GUID=EF58483B-CF48-4613-A150-D9738F03E4E3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DS-5 - Motion to Amend by Disch,Resolution to Adopt Ann Arbor City Budget and Related Property Tax Millage Rates for Fiscal Year 2025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6643073&GUID=EF58483B-CF48-4613-A150-D9738F03E4E3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DS-5 - Motion to Amend by Cornell,Resolution to Adopt Ann Arbor City Budget and Related Property Tax Millage Rates for Fiscal Year 2025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6643073&GUID=EF58483B-CF48-4613-A150-D9738F03E4E3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DS-5 - Motion to Amend by Harrison,Resolution to Adopt Ann Arbor City Budget and Related Property Tax Millage Rates for Fiscal Year 2025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6643073&GUID=EF58483B-CF48-4613-A150-D9738F03E4E3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DS-5 - Motion to Amend by Eyer,Resolution to Adopt Ann Arbor City Budget and Related Property Tax Millage Rates for Fiscal Year 2025,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6643073&GUID=EF58483B-CF48-4613-A150-D9738F03E4E3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment fail,DS-5 - Motion to Amend by Watson,Resolution to Adopt Ann Arbor City Budget and Related Property Tax Millage Rates for Fiscal Year 2025,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6643073&GUID=EF58483B-CF48-4613-A150-D9738F03E4E3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DS-5 - Motion to Approve as Amended by Akmon,Resolution to Adopt Ann Arbor City Budget and Related Property Tax Millage Rates for Fiscal Year 2025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
