link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Harrison (Ward 1),Song (Ward 2),Watson (Ward 2),Radina (Ward 3),Ghazi-Edwin (Ward 3),Eyer (Ward 4),Akmon (Ward 4),Briggs (Ward 5),Cornell (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6850562&GUID=52E371EC-8311-47E5-B919-61506D740575&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-11,Resolution to Approve an Amended Sewer Easement Agreement with Chin Investments One L.L.C. d/b/a Sunnyside Park (8 Votes Required),TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6821265&GUID=CAAB6762-EE9B-4E76-8B76-C2B9694F4434&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,B-1 - Motion to Adopt on Second Reading by Cornell,"An Ordinance to Amend Sections 5.20.3 of Chapter 55 (Unified Development Code) of Title V of the Code of the City of Ann Arbor (Vehicular Use Area Buffer) CPC Recommendation:  Approval (6 yeas, 0 nays) (ORD-24-17)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6838041&GUID=7A31A923-DE95-4688-A62D-47A7854C70F8&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,B-2 - Motion to Adopt on Second Reading by Disch,An Ordinance to Amend Chapter 75 (Leaf Blowers) of Title VI of the Code of the City of Ann Arbor (ORD-24-18) to allow for use of gas leaf blowers in controlled burns.,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6838041&GUID=7A31A923-DE95-4688-A62D-47A7854C70F8&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment fail,B-2 - Motion to Amend by Cornell,Add sunset to allowing leaf blowers to be used for controlled burns.,TRUE,TRUE,FALSE,Absent,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6850552&GUID=AF4B4EB8-4365-4C3C-AE15-623B82D62FD3&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-1 - Motion to Approve on First Reading by Disch,"An Ordinance to Amend Chapter 55 (Unified Development Code), Rezoning of 0.51 Acres from TWP (Township District) to R1B (Single-Family Dwelling District), Loo Property, 444 Huntington Place (CPC Recommendation: Approval - 8 Yeas and 0 Nays) (ORD-24-21)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6850553&GUID=700B15C1-F400-48FC-83D7-F47191A90913&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-2 - Motion to Approve on First Reading by Disch,"An Ordinance to Amend Chapter 55 (Unified Development Code), Rezoning of 0.05 Acres from TWP (Township District) to R1B (Single-Family District), Brixmor Property, 110 Algebe Way (CPC Recommendation: Approval - 8 Yeas and 0 Nays) (ORD-24-22)",TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6850563&GUID=EB89E5F6-6484-4576-A597-17895E800928&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-3 - Motion to Approve on First Reading by Disch,An Ordinance to Amend Chapter 102 (Home Energy Rating Disclosure) of Title VIII (ORD-24-23),TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6860476&GUID=0EA33A0D-43F5-4D49-B740-B85A74C49879&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment pass,C-4 - Motion to Postpone at First Reading by Edwin,An Ordinance to Add a New Section 9.155.1 of Chapter 112 (Non-Discrimination) of Title IX of the Code of the City of Ann Arbor (ORD-24-24),TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6860408&GUID=35C7A2D8-2D91-44CF-AC6A-3FCC59C7AA2C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DC-1 - Motion to Postpone by Edwin,Resolution in Support of Ordinance to Add a New Section 9.155.1 to Chapter 112 (Non-Discrimination) (Right to Sit),TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6861208&GUID=5158C652-EBA6-4575-8496-6870FAAB81ED&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-2,Resolution Recognizing Creative Washtenaw as a Civic Nonprofit Organization Operating in Ann Arbor for the Purpose of Obtaining a Charitable Gaming License,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=6861812&GUID=6B6F7929-B40E-4D30-B637-D9DC4ED35BF8&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DC-3 - Motion to Postpone by Harrison,Resolution for County Millage Rebate Use,TRUE,TRUE,TRUE,Absent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
